Time,Slider Position (mm),Slider Position (%),Stiffness (Nm/rad),Joint Angle (deg),Joint Angle Velocity (deg/s),Vertical Acceleration,Desired Position [mm],Motor Encoder (cts),Motor Current,inSwing
3.1699721813201904,7.32,12.85,236.73399999999998,-3.955078125,-0.12451171875,-5.021102021356129,0,92109,-0.0026464538873187072,False
3.1770546436309814,7.32,12.85,236.73399999999998,-2.21923828125,0.34423828125,-5.016466137481986,0,92108,-0.007335673771853564,False
3.184143543243408,7.32,12.85,236.73399999999998,-3.1640625,0.8056640625,-5.02967017675592,0,92108,0.00823676385475426,False
3.1912450790405273,7.32,12.85,236.73399999999998,-2.92236328125,0.3955078125,-5.024808737235742,0,92108,0.01018407897082435,False
3.1983516216278076,7.32,12.85,236.73399999999998,-2.70263671875,0.34423828125,-5.036452780728727,0,92108,0.02913800007670092,False
3.2055091857910156,7.32,12.85,236.73399999999998,-2.4609375,-0.1611328125,-5.029922449247914,0,92108,0.026821028917152184,False
3.2125935554504395,7.32,12.85,236.73399999999998,-2.35107421875,0.234375,-5.0403193773005555,0,92108,-0.022257432177192275,False
3.2196218967437744,7.32,12.85,236.73399999999998,-2.30712890625,0.1904296875,-5.0327221791682915,0,92108,-0.02930244263072932,False
3.2267141342163086,7.32,12.85,236.73399999999998,-0.8349609375,0.1318359375,-5.041468601153728,0,92108,-0.008943102087355857,False
3.2337875366210938,7.32,12.85,236.73399999999998,-2.13134765625,0.5419921875,-5.032465399298294,0,92108,0.007417738219767881,False
3.2408645153045654,7.32,12.85,236.73399999999998,-1.845703125,0.0732421875,-5.040452443176736,0,92108,0.003779526400659236,False
3.2479476928710938,7.32,12.85,236.73399999999998,-1.669921875,0.15380859375,-5.0315310786132805,0,92108,-0.010048711442530483,False
3.2549614906311035,7.32,12.85,236.73399999999998,-1.51611328125,-0.2783203125,-5.039626081204142,0,92108,-0.011107312379946378,False
3.2620980739593506,7.32,12.85,236.73399999999998,-1.38427734375,0.205078125,-5.02929544332602,0,92108,-0.0056594583330672145,False
3.269226312637329,7.32,12.85,236.73399999999998,-1.38427734375,0.15380859375,-5.034675074791186,0,92108,-0.020845352547104724,False
